2026-04-29 11:12:47.124122,26.531435461717308,56.33649662125823,159.65532088584402,False,False,False
2026-04-29 11:12:47.124231,26.513633129410895,53.42662894702692,155.02283935156734,False,False,False
2026-04-29 11:12:47.124287,27.532827913236886,53.8854913883136,183.78256922548775,False,False,False
2026-04-29 11:12:47.124339,29.47395112654846,57.212314399385214,192.3477673227497,False,False,False
2026-04-29 11:12:47.124386,26.760496692956895,65.09838263124246,131.20775905570005,False,False,False
2026-04-29 11:12:47.124434,29.006703639181193,68.99756001694594,127.6014666067187,False,False,False
2026-04-29 11:12:47.124481,28.26169023475244,65.55763376562892,142.36679042818892,False,False,False
2026-04-29 11:12:47.124526,26.770573875751737,65.87699742409508,188.46037158587674,False,False,False
2026-04-29 11:12:47.124569,29.773878134929845,55.00185581153356,176.33740304235823,False,False,False
2026-04-29 11:12:47.124612,29.307661338532363,64.13251438433235,176.14562596600942,False,False,False
2026-04-29 11:12:47.124653,26.918672419796746,53.79387701894058,102.19570052076536,False,False,False
2026-04-29 11:12:47.124695,26.820175315651426,53.95759513536592,166.4616895148078,False,False,False
2026-04-29 11:12:47.124736,25.99341633275,64.95951476086258,152.63500845105264,False,False,False
2026-04-29 11:12:47.124777,26.31171798232624,61.48461504027017,110.58255729670938,False,False,False
2026-04-29 11:12:47.124818,26.965853237301243,56.40311935424141,198.83253010490387,False,False,False
2026-04-29 11:12:47.124860,26.887619681843496,69.6280923370173,167.85939331161416,False,False,False
2026-04-29 11:12:47.124901,27.060060921167462,53.56300569530722,157.00060891600137,False,False,False
2026-04-29 11:12:47.124946,28.3045209089499,58.494878207858946,180.97363485986176,False,False,False
2026-04-29 11:12:47.124988,28.29145947231406,55.676188811914415,191.28648839782687,False,False,False
2026-04-29 11:12:47.125030,28.56518278086228,52.44741510422911,140.3370200600374,False,False,False
2026-04-29 11:12:47.125343,27.768512599932762,56.870222610969066,120.19283149703497,False,False,False
2026-04-29 11:12:47.125536,28.853647822702076,56.50986042182611,124.41043258298427,False,False,False
2026-04-29 11:12:47.125720,26.663606367303515,55.35857463429189,171.0619023226297,False,False,False
2026-04-29 11:12:47.125901,27.09636708341873,69.30310157957511,125.59414482564954,False,False,False
2026-04-29 11:12:47.126083,25.577444137049266,60.839342522646064,105.29799068297925,False,False,False
2026-04-29 11:12:47.126264,27.359886064126005,64.78386643811083,155.00890692151884,False,False,False
2026-04-29 11:12:47.126443,29.814252899601883,69.06042586377285,163.0060391484438,True,False,False
2026-04-29 11:12:47.126621,26.78002496892277,59.53006036112358,160.03971204023168,False,False,False
2026-04-29 11:12:47.126799,25.655681459712646,57.74677844092431,155.76758934697978,False,False,False
2026-04-29 11:12:47.126980,25.008683952517742,58.67297127387663,122.6503548229731,False,False,False
2026-04-29 11:12:47.127160,25.097762591250227,61.06038862740131,130.7967638047018,False,False,False
2026-04-29 11:12:47.127337,27.851692062610983,50.7053206811933,172.152245994728,False,False,False
2026-04-29 11:12:47.127514,25.692844626211713,67.10050275705274,121.86862097359955,False,False,False
2026-04-29 11:12:47.127688,25.139196840111893,52.68164060954768,183.83316757670013,False,False,False
2026-04-29 11:12:47.127867,29.554280061003205,58.67555373629692,175.8263577805265,False,False,False
2026-04-29 11:12:47.128042,29.58460755917728,60.7142686699856,166.5649104044099,False,False,False
2026-04-29 11:12:47.128222,25.105492609370746,50.17830625666909,174.20340096955204,False,False,False
2026-04-29 11:12:47.128403,25.193497566632566,60.008295722175305,175.99881815173592,False,False,False
2026-04-29 11:12:47.128588,27.68625761238901,64.64561973866688,145.81281858125095,False,False,False
2026-04-29 11:12:47.128772,28.816574678083217,51.28121045230571,181.81867454408234,False,False,False
2026-04-29 11:12:47.128953,26.706343425310905,69.6850156976616,106.01518861870292,False,False,False
2026-04-29 11:12:47.129159,26.71706268571206,52.73481980790825,157.38517012402212,False,False,False
2026-04-29 11:12:47.129352,28.420570804431247,53.637241081524785,177.26028322102906,False,False,False
2026-04-29 11:12:47.129540,28.821547207962325,59.33062825077591,152.21858626537656,False,False,False
2026-04-29 11:12:47.129723,27.230998234449974,63.93977268373505,172.74029055671468,False,False,False
2026-04-29 11:12:47.129898,29.225036145335686,62.82675867290237,101.32226198830811,False,False,False
2026-04-29 11:12:47.130077,28.239234583315707,52.244791958546365,143.26502273547635,False,False,False
2026-04-29 11:12:47.130253,28.787440431475986,66.29826833799873,194.4113928813522,False,False,False
2026-04-29 11:12:47.130429,28.193775339085548,67.48189404805282,127.69199048329548,False,False,False
2026-04-29 11:12:47.130605,26.75756724105453,56.913107028107284,183.28508443600612,False,False,False
2026-04-29 11:12:47.130782,28.35263437242624,58.619669334174915,118.64281599275435,False,False,False
2026-04-29 11:12:47.130953,29.250356417737734,58.56382683750014,186.51063322575126,False,False,False
2026-04-29 11:12:47.131127,29.2310429110036,61.670200294052684,100.94074326360071,False,False,False
2026-04-29 11:12:47.131298,27.708430278421442,62.066698795088215,158.42906716784327,False,False,False
2026-04-29 11:12:47.131470,28.048147490494603,69.47563707420754,176.62061308970453,False,False,False
2026-04-29 11:12:47.131647,27.472058731640637,62.32533295286299,155.42445045423725,False,False,False
2026-04-29 11:12:47.131818,25.399899294420866,51.76085056702611,194.59795020722532,False,False,False
2026-04-29 11:12:47.131989,25.937222875689255,64.67116668553612,107.84062075133491,False,False,False
2026-04-29 11:12:47.132162,27.829584996945094,68.255890262781,169.2796329122056,False,False,False
2026-04-29 11:12:47.132334,25.211629719419303,53.548472941714465,103.40374731152497,False,False,False
2026-04-29 11:12:47.132513,27.10842068516178,65.13597178876847,178.94862611227882,False,False,False
2026-04-29 11:12:47.132692,26.12948340986269,64.30217585109547,190.77382878814126,False,False,False
2026-04-29 11:12:47.132863,28.261300530302474,60.006286269473144,155.5809913830725,False,False,False
2026-04-29 11:12:47.133035,25.090041832712753,64.65335739155195,103.06964711203392,False,False,False
2026-04-29 11:12:47.133205,27.375339543044465,59.53916865646337,182.72305436433987,False,False,False
2026-04-29 11:12:47.133376,28.238677546284134,57.331491318469446,142.11912238615253,False,False,False
2026-04-29 11:12:47.133547,25.07429391259382,55.64307759435224,180.39045543721636,False,False,False
2026-04-29 11:12:47.133718,25.167590129124797,53.5732197040248,117.04463819994481,False,False,False
2026-04-29 11:12:47.133889,27.316735576999168,67.25284800670764,175.47129980925422,False,False,False
2026-04-29 11:12:47.134055,27.094625166866237,58.059556267316765,118.69608726031367,False,False,False
2026-04-29 11:12:47.134223,29.449385140715684,61.006238600281634,120.1436566490409,False,False,False
2026-04-29 11:12:47.134388,29.78484263610587,64.32276751471404,178.37088018592783,False,False,False
2026-04-29 11:12:47.134554,25.021701093938947,66.95235160525942,168.42129249786922,False,False,False
2026-04-29 11:12:47.134726,26.256257213906093,55.477709400271706,130.13792963629044,False,False,False
2026-04-29 11:12:47.134898,27.806061089463242,56.64281491204358,181.27169383057827,False,False,False
2026-04-29 11:12:47.135073,28.4262327521985,54.95251804579272,109.69865291385044,False,False,False
2026-04-29 11:12:47.135261,29.09043532992453,55.20418834880259,196.36159135225301,False,False,False
2026-04-29 11:12:47.135457,27.35541092345427,57.94181808102219,180.80983334298838,False,False,False
2026-04-29 11:12:47.135640,26.422480972375766,54.046325170048036,133.09364919584914,False,False,False
2026-04-29 11:12:47.135824,25.351448648218998,55.419095937694365,159.42506271491334,False,False,False
2026-04-29 11:12:47.136004,27.516925792389696,66.95847667967986,135.05322742121479,False,False,False
2026-04-29 11:12:47.136194,26.446643849553634,61.98487169913682,120.1050783984213,False,False,False
2026-04-29 11:12:47.136374,25.256393421418117,58.01364227676022,118.37703699971014,False,False,False
2026-04-29 11:12:47.136556,27.398264139946104,60.64644179601888,180.07256550961887,False,False,False
2026-04-29 11:12:47.136737,28.921713962003047,67.36716045002073,149.13666816318505,False,False,False
2026-04-29 11:12:47.136918,25.305756328469354,58.74789443469383,182.96375260031468,False,False,False
2026-04-29 11:12:47.137102,29.735348691050362,52.69156946320879,143.51863871671736,False,False,False
2026-04-29 11:12:47.137287,26.781393304975097,63.07845301330514,164.74284962373616,False,False,False
2026-04-29 11:12:47.137477,26.665533664133193,54.973565641719986,119.59419928340456,False,False,False
2026-04-29 11:12:47.137664,28.038618828678633,56.06864127732489,181.1162938259401,False,False,False
2026-04-29 11:12:47.137857,28.998894920567754,51.860601836028096,143.19435734646834,False,False,False
2026-04-29 11:12:47.138049,25.93329426105157,57.42048588289646,165.65055627389017,False,False,False
2026-04-29 11:12:47.138236,27.585528179863633,60.063516206745746,185.1627926229907,False,False,False
2026-04-29 11:12:47.138417,26.93216366098994,53.3689238413799,198.45022273847357,False,False,False
2026-04-29 11:12:47.138601,26.022981938089888,58.06471611773761,112.84458525222044,False,False,False
2026-04-29 11:12:47.138786,28.94366060760236,64.92531014607836,192.92809983926938,False,False,False
2026-04-29 11:12:47.138966,26.67246830877814,64.92038744360595,147.60735116167422,False,False,False
2026-04-29 11:12:47.139144,26.697817346976336,66.45344044035261,114.35034034327137,False,False,False
2026-04-29 11:12:47.139327,29.600220460571858,56.147685989529755,113.9142799207813,False,False,False
2026-04-29 11:12:47.139501,29.531648635462858,63.76234209536682,136.94360138869538,False,False,False
2026-04-29 11:12:47.139675,25.040763044529353,56.14528141348353,163.86394069484615,False,False,False
2026-04-29 11:12:47.139852,27.146666272333363,52.988178786505486,124.41944840907821,False,False,False
2026-04-29 11:12:47.140029,27.84022923613736,62.449682644498914,119.58209328777028,False,False,False
2026-04-29 11:12:47.140209,25.64734665749325,69.92109325398975,161.51869969273505,False,True,False
2026-04-29 11:12:47.140385,28.971378156325365,65.19134316461927,129.09867313747026,False,False,False
2026-04-29 11:12:47.140562,26.671886247357143,58.940368616488755,152.77272436288573,False,False,False
2026-04-29 11:12:47.140856,26.954180984785136,69.11196073876575,199.6436240221155,False,False,False
2026-04-29 11:12:47.141071,26.096835977433585,54.527463940140244,134.82579829813554,False,False,False
2026-04-29 11:12:47.141267,27.054228687342594,52.51142788201091,153.5843090776205,False,False,False
2026-04-29 11:12:47.141454,29.398819566993964,61.636235968038044,198.8435376251569,False,False,False
2026-04-29 11:12:47.141642,29.36521664292463,55.29172792200822,103.12613616106924,False,False,False
2026-04-29 11:12:47.141826,26.19614475860846,68.82752122141665,195.95723740984567,False,False,False
2026-04-29 11:12:47.142006,26.944892334596975,54.47800711272262,127.43041993911224,False,False,False
2026-04-29 11:12:47.142183,26.782722996592113,65.8711661181397,193.85573724586254,False,False,False
2026-04-29 11:12:47.142367,28.43744092040298,55.679526839401085,148.08316381744115,False,False,False
2026-04-29 11:12:47.142548,27.635193617545,59.80262066394005,119.26737667304292,False,False,False
